id_a,id_b,x,y,dtheta,msg_id
2,1,1.4827286577886727,-0.5756672237638865,-0.03255550751187011,134
2,3,2.1384567754119885,-0.26221641250924677,0.0,135
0,1,1.5103702732592117,0.16954700611115672,-0.33722002644389626,136
0,3,2.1360993104759847,-0.15302482992859942,0.0,137
1,3,1.0509246708957702,0.13412231012170187,0.0,138
2,1,1.54975385473829,-0.597944017423907,0.01851842011796355,139
2,3,2.235390417793603,-0.255411880662716,0.0,140
0,1,1.5338089334497402,0.17066878248510783,-0.3535771304022404,141
0,3,2.359543669991496,-0.2429598830788374,0.0,142
1,3,1.3239583174197558,0.14822347240413988,0.0,143
2,1,1.6389690199809002,-0.49702736270612446,2.3785451524273262,144
2,3,2.549698825885122,-0.2067119761011835,0.0,145
0,1,1.5394900225676846,0.16994790771738122,-0.3802524321411066,146
0,3,2.694612553002033,-0.3294091355981644,0.0,147
1,3,1.6242552040580318,0.17997474560625,0.0,148
2,1,1.5540544959586606,-0.5997827088759208,0.03196950923684464,149
2,3,2.8421649276165617,-0.1904188826098384,0.0,150
0,1,1.5384412673206793,0.16992360361285613,-0.3758229658958965,151
0,3,2.9616027745833686,-0.466700950744093,0.0,152
1,3,1.9144123782149114,0.1524196027985833,0.0,153
2,1,1.6471300624341827,-0.6329567302017216,0.05587571134371368,154
2,3,3.1239417992309497,-0.1880841028197619,0.0,155
0,1,1.5306801584809726,0.16960725215274017,-0.35878542718305806,156
0,3,3.1230816869124256,-0.5259156886325312,0.0,157
1,3,2.0210449891279274,0.15836642070233886,0.0,158
2,1,1.6376102298879125,-0.629521836615843,0.054149480773869406,159
2,3,3.1216829147814233,-0.1830237987816381,0.0,160
0,1,1.5236768825521543,0.1691456367638649,-0.35340311622265663,161
0,3,3.1176554737801347,-0.5261727070931456,0.0,162
1,3,2.062439434314138,0.1617296900421911,0.0,163
2,1,1.5314776314063907,-0.5914636296825764,0.03734828122849127,164
2,3,3.1998834491912986,-0.18712815189773896,0.0,165
0,1,1.559610164631568,0.17095476780926455,-0.3776723100963038,166
0,3,3.145422097291954,-0.5342327098033058,0.0,167
1,3,2.0701896930373844,0.15308619926645567,0.0,168
2,3,3.168891023806815,-0.21356634824751083,0.0,169
0,1,1.5077141030660326,0.16965289570497355,-0.33176549630128005,170
0,3,3.1662004582268723,-0.6255137755121548,0.0,171
1,3,2.1100856456601402,0.052040727815499344,0.0,172
2,3,3.2578403004063334,-0.3673718719064389,0.0,173
0,1,1.5370980765368059,0.1693031813189561,-0.36630461756661326,174
0,3,3.06980218819857,-0.7847418040245329,0.0,175
1,3,2.136051812640992,-0.1324301787916691,0.0,176
2,1,1.5107531773187606,-0.5844848993708396,0.004346633224269374,177
2,3,3.313791049702148,-0.5662716485510702,0.0,178
0,1,1.545243723195927,0.17138350216417925,-0.3701880632988371,179
0,3,3.0409717680964534,-1.0455649008719516,0.0,180
1,3,2.183475220540474,-0.3868618267990491,0.0,181
2,3,3.2146821362362425,-0.789874818633514,0.0,182
0,1,1.5430522300603686,0.16962300328927038,-0.38645168394482315,183
0,3,2.9953500640773885,-1.2434147251216292,0.0,184
1,3,2.1814438416452924,-0.5913882726687312,0.0,185
2,1,1.510369401745461,-0.5844729239571437,0.0024614499591924808,186
2,3,3.254399372410609,-1.0114086377913818,0.0,187
