id_a,id_b,x,y,dtheta
<<<<<<< HEAD
=======
2,1,1.1162511266636332,-0.44475790810632554,-0.5921022300540923
2,3,2.97238149440314,-0.3118492840227267,0.0
2,1,1.1311966718982474,-0.3549071899103002,-0.03342834720619004
1,3,1.7986635612198671,0.08075392150232447,0.0
1,3,1.8024148333368653,0.08070888265430552,0.0
1,3,1.7967626608801823,0.0803326594382566,0.0
1,3,1.7998039529167178,0.08076023423689382,0.0
0,1,1.1068601732324432,0.509273292572591,-0.012958697686738956
0,3,2.8805478880057205,0.5796547984647955,0.0
2,3,2.9213234031129742,-0.3067363923191056,0.0
0,3,2.843808627642889,0.5696544880857228,0.0
2,1,1.1296248703586214,-0.3551904374869574,-0.04487286625465084
2,3,2.987966598923451,-0.31438430870465683,0.0
2,1,1.0894145173719403,-0.4592185084759731,-0.7280523602599855
2,3,2.920528739298495,-0.3065170773804668,0.0
0,1,1.073991020755439,0.49620420626079687,0.009494353298732914
0,3,2.9144179754677944,0.5889273823222798,0.0
1,3,1.7988895127899023,0.08036363654891207,0.0
0,1,1.0842276695406685,0.5003636612491348,0.010580384581602636
0,3,2.9026555420194895,0.5848716714188851,0.0
2,1,1.1242414917638204,-0.36216004047239225,-0.09937261471435452
2,3,2.8797490051612873,-0.30284161000097826,0.0
1,3,1.7945635791168273,0.08035039258927851,0.0
0,1,1.0796018018808902,0.4976588843055897,0.014192145336276564
0,3,2.8440575551158336,0.5725487546462787,0.0
2,1,1.140888831690779,-0.3732882627279336,-0.13042833118817113
2,3,2.9391933058702433,-0.30928820713561617,0.0
1,3,1.8087515729624386,0.08176509841542604,0.0
0,3,2.9036534539167507,0.5846691821976245,0.0
2,1,1.125885551155437,-0.3528925031421017,-0.04591992838005824
2,3,2.948010099515707,-0.31013957517802915,0.0
1,3,1.7973767465173125,0.08136380042938561,0.0
0,3,2.8736192382637733,0.57559693460315,0.0
2,1,1.1296800974229821,-0.3517491574646156,-0.029250262055185872
2,3,2.912149664228797,-0.305739437258857,0.0
1,3,1.7973769298920486,0.08044998331949618,0.0
0,1,1.0812114279922083,0.4999182440552043,0.03818307735724397
0,3,2.897537251706821,0.5852003976566515,0.0
2,1,1.1171029210859116,-0.33623396907742953,0.046767070716712274
2,3,2.9057092184270767,-0.3034171729208083,0.0
1,3,1.79507216386008,0.08042245632858987,0.0
0,3,2.9003277679886823,0.5823629783897749,0.0
2,1,1.1076953302158374,-0.32825740233112977,0.07233332060098133
2,3,2.9769992993421073,-0.31494392032448454,0.0
1,3,1.7964738991546045,0.08133460616074575,0.0
0,1,1.0813122422388817,0.5002238202756887,0.03009227913370563
0,3,2.912728029645678,0.5876947812542853,0.0
2,1,1.1226804319574522,-0.3729370803661399,-0.16562759225906554
2,3,3.0228305697345603,-0.3202899340923523,0.0
0,3,2.8045550711934086,0.5642624622906821,0.0
2,1,1.1157231862334298,-0.34125992650987663,0.011491648485633082
2,3,2.9450128821194306,-0.3096704799623302,0.0
0,3,2.830626114882384,0.5726332221271683,0.0
2,1,1.1293670488860634,-0.3505371256222661,-0.019068177368722388
2,3,2.9332068068307984,-0.3073598004182002,0.0
0,3,2.903549185157445,0.58515184265912,0.0
2,1,1.1226255958291202,-0.35928361884741317,-0.08641437682453862
